pitch_type,release_speed,batter,stand,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,release_spin_rate,at_bat_number,pitch_number,pitch_name,bat_score,fld_score,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game
FS,88.5,701358,R,2,2,,,,2,1978,45,5,Split-Finger,4,0,2,6
SL,83.7,701358,R,2,1,,,,2,2593,45,4,Slider,4,0,2,6
FS,87.8,701358,R,1,1,,,,2,2006,45,3,Split-Finger,4,0,2,6
FS,89.2,701358,R,0,1,,,,2,1890,45,2,Split-Finger,4,0,2,6
FS,87.5,701358,R,0,0,,,,2,1857,45,1,Split-Finger,4,0,2,6
SL,82.4,673237,R,0,1,,,,1,2534,44,2,Slider,4,0,2,6
FF,95.6,673237,R,0,0,,,,1,2436,44,1,4-Seam Fastball,4,0,2,6
FF,95.7,676694,R,3,2,,,,0,2344,43,6,4-Seam Fastball,4,0,2,6
FF,94.9,676694,R,3,1,,,,0,2495,43,5,4-Seam Fastball,4,0,2,6
FS,85.9,676694,R,2,1,,,,0,1769,43,4,Split-Finger,4,0,2,6
FS,88.1,676694,R,1,1,,,,0,1901,43,3,Split-Finger,4,0,2,6
FS,85.2,676694,R,1,0,,,,0,1866,43,2,Split-Finger,4,0,2,6
SL,82.4,676694,R,0,0,,,,0,2537,43,1,Slider,4,0,2,6
SL,85.1,665161,R,2,1,,670541,670623,1,2542,39,4,Slider,4,0,2,6
FS,90,665161,R,1,1,,670541,670623,1,1992,39,3,Split-Finger,4,0,2,6
FS,90.8,665161,R,0,1,,670541,670623,1,2011,39,2,Split-Finger,4,0,2,6
SL,84.3,665161,R,0,0,,670541,670623,1,2470,39,1,Slider,4,0,2,6
FF,96.3,670623,R,0,2,,514888,670541,1,2465,38,3,4-Seam Fastball,3,0,2,6
SL,84.4,670623,R,0,1,,514888,670541,1,2457,38,2,Slider,3,0,2,6
SL,84,670623,R,0,0,,514888,670541,1,2421,38,1,Slider,3,0,2,6
FS,88.6,514888,R,0,0,663898,701305,,1,1814,36,1,Split-Finger,1,0,2,6
FF,94.2,701305,R,1,1,,701358,663898,1,2348,35,3,4-Seam Fastball,0,0,1,6
FS,88.9,701305,R,0,1,,701358,663898,1,1995,35,2,Split-Finger,0,0,1,6
SL,82.8,701305,R,0,0,,701358,663898,1,2504,35,1,Slider,0,0,1,6
FF,95.1,663898,R,0,1,,,701358,1,2458,34,2,4-Seam Fastball,0,0,1,6
FF,94.8,663898,R,0,0,,,701358,1,2362,34,1,4-Seam Fastball,0,0,1,6
FF,94.3,701358,R,0,0,,,,1,2308,33,1,4-Seam Fastball,0,0,1,6
FF,93.7,673237,R,2,2,,,,0,2359,32,5,4-Seam Fastball,0,0,1,6
FS,89,673237,R,1,2,,,,0,1818,32,4,Split-Finger,0,0,1,6
FS,87.5,673237,R,1,1,,,,0,1812,32,3,Split-Finger,0,0,1,6
SL,82.1,673237,R,1,0,,,,0,2509,32,2,Slider,0,0,1,6
SL,83.1,673237,R,0,0,,,,0,2443,32,1,Slider,0,0,1,6
FF,97.8,676694,R,1,2,,,,2,2474,28,5,4-Seam Fastball,0,0,1,6
FF,96.5,676694,R,1,2,,,,2,2410,28,4,4-Seam Fastball,0,0,1,6
FF,96.4,676694,R,1,1,,,,2,2426,28,3,4-Seam Fastball,0,0,1,6
FF,95.9,676694,R,0,1,,,,2,2448,28,2,4-Seam Fastball,0,0,1,6
SL,85.1,676694,R,0,0,,,,2,2514,28,1,Slider,0,0,1,6
FF,94.9,665161,R,0,1,,,,1,2373,27,2,4-Seam Fastball,0,0,1,6
FF,95.2,665161,R,0,0,,,,1,2321,27,1,4-Seam Fastball,0,0,1,6
FS,88.2,670623,R,1,1,,,,0,2023,26,3,Split-Finger,0,0,1,6
FS,88.3,670623,R,0,1,,,,0,1851,26,2,Split-Finger,0,0,1,6
SL,81.1,670623,R,0,0,,,,0,2401,26,1,Slider,0,0,1,6
FS,89,670541,L,3,2,,,701305,2,1979,21,6,Split-Finger,0,0,1,6
FS,88,670541,L,3,1,,,701305,2,1877,21,5,Split-Finger,0,0,1,6
FF,97,670541,L,2,1,,,701305,2,2383,21,4,4-Seam Fastball,0,0,1,6
FS,88.4,670541,L,2,0,,,701305,2,2004,21,3,Split-Finger,0,0,1,6
FS,88.7,670541,L,1,0,,,701305,2,1924,21,2,Split-Finger,0,0,1,6
FF,95.9,670541,L,0,0,,,701305,2,2429,21,1,4-Seam Fastball,0,0,1,6
FS,88.7,514888,R,2,2,,,701305,1,1938,20,7,Split-Finger,0,0,1,6
FF,97.2,514888,R,1,2,,,701305,1,2493,20,6,4-Seam Fastball,0,0,1,6
FF,96.4,514888,R,1,2,,,701305,1,2363,20,5,4-Seam Fastball,0,0,1,6
FS,89.6,514888,R,1,2,,,701305,1,2103,20,4,Split-Finger,0,0,1,6
FS,88.8,514888,R,1,1,,,701305,1,2149,20,3,Split-Finger,0,0,1,6
SL,85.4,514888,R,0,1,,,701305,1,2499,20,2,Slider,0,0,1,6
FF,93.9,514888,R,0,0,,,701305,1,2340,20,1,4-Seam Fastball,0,0,1,6
FS,87.9,701305,R,3,2,,,,1,2045,19,6,Split-Finger,0,0,0,6
FS,88.3,701305,R,2,2,,,,1,2091,19,5,Split-Finger,0,0,0,6
SL,84.5,701305,R,1,2,,,,1,2474,19,4,Slider,0,0,0,6
FF,94.9,701305,R,1,1,,,,1,2406,19,3,4-Seam Fastball,0,0,0,6
FS,87.1,701305,R,0,1,,,,1,2062,19,2,Split-Finger,0,0,0,6
FF,93.8,701305,R,0,0,,,,1,2328,19,1,4-Seam Fastball,0,0,0,6
FF,93.9,663898,R,0,0,,,,0,2282,18,1,4-Seam Fastball,0,0,0,6
FS,89.2,701358,R,1,2,,665161,,2,2100,14,4,Split-Finger,0,0,0,6
FS,89.8,701358,R,0,2,,665161,,2,2009,14,3,Split-Finger,0,0,0,6
FF,97.5,701358,R,0,1,,665161,,2,2483,14,2,4-Seam Fastball,0,0,0,6
FF,97.2,701358,R,0,0,,665161,,2,2391,14,1,4-Seam Fastball,0,0,0,6
FS,88.2,673237,R,2,1,,665161,,1,2100,13,4,Split-Finger,0,0,0,6
FS,87.5,673237,R,2,0,,665161,,1,1962,13,3,Split-Finger,0,0,0,6
FS,88,673237,R,1,0,,,665161,1,2045,13,2,Split-Finger,0,0,0,6
SL,84.9,673237,R,0,0,,,665161,1,2488,13,1,Slider,0,0,0,6
FF,96.3,676694,R,2,2,,,665161,0,2445,12,5,4-Seam Fastball,0,0,0,6
SL,84,676694,R,2,1,,,665161,0,2466,12,4,Slider,0,0,0,6
SL,85.1,676694,R,2,0,,,665161,0,2634,12,3,Slider,0,0,0,6
FF,95.8,676694,R,1,0,,,665161,0,2380,12,2,4-Seam Fastball,0,0,0,6
FF,95.4,676694,R,0,0,,,665161,0,2371,12,1,4-Seam Fastball,0,0,0,6
FF,95,665161,R,3,2,,,,0,2344,11,7,4-Seam Fastball,0,0,0,6
FS,88.5,665161,R,2,2,,,,0,2142,11,6,Split-Finger,0,0,0,6
FF,96.4,665161,R,2,2,,,,0,2368,11,5,4-Seam Fastball,0,0,0,6
FS,87.5,665161,R,1,2,,,,0,2039,11,4,Split-Finger,0,0,0,6
FS,87.6,665161,R,1,1,,,,0,1970,11,3,Split-Finger,0,0,0,6
FS,85.9,665161,R,1,0,,,,0,2017,11,2,Split-Finger,0,0,0,6
FF,94.2,665161,R,0,0,,,,0,2344,11,1,4-Seam Fastball,0,0,0,6
FF,96.7,670623,R,1,2,,,,2,2360,6,4,4-Seam Fastball,0,0,0,6
FF,95.9,670623,R,1,1,,,,2,2340,6,3,4-Seam Fastball,0,0,0,6
FF,95.9,670623,R,0,1,,,,2,2435,6,2,4-Seam Fastball,0,0,0,6
FF,96.1,670623,R,0,0,,,,2,2327,6,1,4-Seam Fastball,0,0,0,6
FF,96.2,670541,L,0,2,,,514888,0,2361,5,3,4-Seam Fastball,0,0,0,6
FF,94.5,670541,L,0,1,,,514888,0,2347,5,2,4-Seam Fastball,0,0,0,6
FF,95.2,670541,L,0,0,,,514888,0,2312,5,1,4-Seam Fastball,0,0,0,6
FF,95.8,514888,R,3,2,,,,0,2388,4,6,4-Seam Fastball,0,0,0,6
FS,88,514888,R,2,2,,,,0,2059,4,5,Split-Finger,0,0,0,6
FF,95.6,514888,R,2,1,,,,0,2342,4,4,4-Seam Fastball,0,0,0,6
SL,85,514888,R,1,1,,,,0,2516,4,3,Slider,0,0,0,6
FF,95.1,514888,R,1,0,,,,0,2384,4,2,4-Seam Fastball,0,0,0,6
FF,94.4,514888,R,0,0,,,,0,2361,4,1,4-Seam Fastball,0,0,0,6
FS,88,645277,L,0,2,,,,2,1759,47,4,Split-Finger,2,6,2,6
FF,96.4,645277,L,0,2,,,,2,2387,47,3,4-Seam Fastball,2,6,2,6
FF,95.6,645277,L,0,1,,,,2,2291,47,2,4-Seam Fastball,2,6,2,6
FS,85.8,645277,L,0,0,,,,2,1878,47,1,Split-Finger,2,6,2,6
FS,86.8,669221,R,3,2,,,,1,1846,46,6,Split-Finger,2,6,2,6
SL,83.6,669221,R,2,2,,,,1,2416,46,5,Slider,2,6,2,6
FF,94.5,669221,R,2,1,,,,1,2278,46,4,4-Seam Fastball,2,6,2,6
FF,94.1,669221,R,1,1,,,,1,2183,46,3,4-Seam Fastball,2,6,2,6
FF,94.5,669221,R,1,0,,,,1,2258,46,2,4-Seam Fastball,2,6,2,6
FF,94.2,669221,R,0,0,,,,1,2266,46,1,4-Seam Fastball,2,6,2,6
FF,95.4,621566,L,3,2,,,,1,2239,45,6,4-Seam Fastball,1,6,2,6
FS,87.6,621566,L,2,2,,,,1,2007,45,5,Split-Finger,1,6,2,6
FS,87.2,621566,L,1,2,,,,1,1839,45,4,Split-Finger,1,6,2,6
FF,94.8,621566,L,1,1,,,,1,2373,45,3,4-Seam Fastball,1,6,2,6
FF,92.7,621566,L,1,0,,,,1,2267,45,2,4-Seam Fastball,1,6,2,6
FF,92.4,621566,L,0,0,,,,1,2214,45,1,4-Seam Fastball,1,6,2,6
FF,93.7,663586,R,0,1,,,,0,2230,44,2,4-Seam Fastball,1,6,2,6
FF,93.3,663586,R,0,0,,,,0,2148,44,1,4-Seam Fastball,1,6,2,6
FS,87.6,671739,L,1,1,,,,2,1998,35,3,Split-Finger,1,1,2,6
FS,87.8,671739,L,0,1,,,,2,1694,35,2,Split-Finger,1,1,2,6
FF,93.8,671739,L,0,0,,,,2,2343,35,1,4-Seam Fastball,1,1,2,6
FF,94,669397,R,2,2,,,,1,2330,34,6,4-Seam Fastball,1,1,1,6
FF,95.9,669397,R,1,2,,,,1,2311,34,5,4-Seam Fastball,1,1,1,6
FS,87.9,669397,R,1,2,,,,1,2034,34,4,Split-Finger,1,1,1,6
FS,85.5,669397,R,1,1,,,,1,1754,34,3,Split-Finger,1,1,1,6
SL,80.5,669397,R,1,0,,,,1,2351,34,2,Slider,1,1,1,6
SL,81.4,669397,R,0,0,,,,1,2257,34,1,Slider,1,1,1,6
FS,84.9,672284,L,0,1,,,,0,1966,33,2,Split-Finger,1,1,1,6
FF,92.9,672284,L,0,0,,,,0,2297,33,1,4-Seam Fastball,1,1,1,6
FS,88,642201,R,1,1,,,686948,2,1963,29,3,Split-Finger,1,1,1,6
FS,87.9,642201,R,0,1,,,686948,2,1960,29,2,Split-Finger,1,1,1,6
FF,95.1,642201,R,0,0,,,686948,2,2320,29,1,4-Seam Fastball,1,1,1,6
FF,94.7,686948,L,1,2,,,,2,2291,28,4,4-Seam Fastball,1,1,1,6
FF,93.7,686948,L,1,1,,,,2,2302,28,3,4-Seam Fastball,1,1,1,6
FF,95.1,686948,L,0,1,,,,2,2378,28,2,4-Seam Fastball,1,1,1,6
FF,94.1,686948,L,0,0,,,,2,2397,28,1,4-Seam Fastball,1,1,1,6
FS,86.9,645277,L,1,0,,,,1,1986,27,2,Split-Finger,1,1,1,6
FF,93.9,645277,L,0,0,,,,1,2310,27,1,4-Seam Fastball,1,1,1,6
FF,94.1,669221,R,3,2,,,,0,2334,26,8,4-Seam Fastball,1,1,1,6
FF,96.2,669221,R,2,2,,,,0,2318,26,7,4-Seam Fastball,1,1,1,6
FS,86.7,669221,R,2,2,,,,0,1832,26,6,Split-Finger,1,1,1,6
SL,84.5,669221,R,1,2,,,,0,2428,26,5,Slider,1,1,1,6
SL,83,669221,R,1,2,,,,0,2469,26,4,Slider,1,1,1,6
FS,87.6,669221,R,0,2,,,,0,1940,26,3,Split-Finger,1,1,1,6
FF,94.6,669221,R,0,1,,,,0,2300,26,2,4-Seam Fastball,1,1,1,6
FF,92.5,669221,R,0,0,,,,0,2277,26,1,4-Seam Fastball,1,1,1,6
FS,89.2,621566,L,1,2,,,663586,2,2025,20,4,Split-Finger,1,0,1,6
FS,89.8,621566,L,0,2,,,663586,2,1957,20,3,Split-Finger,1,0,1,6
FF,96.4,621566,L,0,1,,,663586,2,2401,20,2,4-Seam Fastball,1,0,1,6
FF,96.1,621566,L,0,0,,,663586,2,2317,20,1,4-Seam Fastball,1,0,1,6
SL,85.9,663586,R,3,2,,,,2,2315,19,6,Slider,1,0,1,6
FS,88.2,663586,R,2,2,,,669397,1,2137,19,5,Split-Finger,1,0,1,6
FF,96.2,663586,R,1,2,,,669397,1,2444,19,4,4-Seam Fastball,1,0,1,6
SL,85.2,663586,R,0,2,,,669397,1,2454,19,3,Slider,1,0,1,6
FF,96.7,663586,R,0,1,,,669397,1,2284,19,2,4-Seam Fastball,1,0,1,6
FF,94.9,663586,R,0,0,,,669397,1,2376,19,1,4-Seam Fastball,1,0,1,6
FS,88,671739,L,0,2,,,669397,0,1996,18,3,Split-Finger,1,0,1,6
FF,93.7,671739,L,0,1,,,669397,0,2241,18,2,4-Seam Fastball,1,0,1,6
FF,91.7,671739,L,0,0,,,669397,0,2175,18,1,4-Seam Fastball,1,0,1,6
FF,94.2,669397,R,1,1,,,,0,2301,17,3,4-Seam Fastball,1,0,0,6
FF,92.1,669397,R,1,0,,,,0,2352,17,2,4-Seam Fastball,1,0,0,6
FF,91.7,669397,R,0,0,,,,0,2177,17,1,4-Seam Fastball,1,0,0,6
FF,96.3,672284,L,1,2,,,686948,2,2330,13,4,4-Seam Fastball,1,0,0,6
FF,95.2,672284,L,1,1,,,686948,2,2375,13,3,4-Seam Fastball,1,0,0,6
FS,86.5,672284,L,1,0,,,686948,2,2071,13,2,Split-Finger,1,0,0,6
FS,86.3,672284,L,0,0,,,686948,2,1940,13,1,Split-Finger,1,0,0,6
FS,87.8,642201,R,1,2,,,686948,1,1812,12,5,Split-Finger,1,0,0,6
SL,85.7,642201,R,0,2,,,686948,1,2498,12,4,Slider,1,0,0,6
FF,95.2,642201,R,0,2,,,686948,1,2273,12,3,4-Seam Fastball,1,0,0,6
FF,94.8,642201,R,0,1,,,686948,1,2303,12,2,4-Seam Fastball,1,0,0,6
FF,94.5,642201,R,0,0,,,686948,1,2064,12,1,4-Seam Fastball,1,0,0,6
FF,94,686948,L,0,0,,,,1,2200,11,1,4-Seam Fastball,1,0,0,6
FF,93.4,645277,L,2,1,,,,0,2202,10,4,4-Seam Fastball,1,0,0,6
FF,93.8,645277,L,2,0,,,,0,2330,10,3,4-Seam Fastball,1,0,0,6
FF,93.8,645277,L,1,0,,,,0,2277,10,2,4-Seam Fastball,1,0,0,6
FS,85.6,645277,L,0,0,,,,0,1774,10,1,Split-Finger,1,0,0,6
SL,85.9,669221,R,2,2,,,,2,2463,4,5,Slider,1,0,0,6
FF,96.7,669221,R,1,2,,,,2,2281,4,4,4-Seam Fastball,1,0,0,6
FF,95.4,669221,R,1,1,,,,2,2298,4,3,4-Seam Fastball,1,0,0,6
FF,93.4,669221,R,0,1,,,,2,2292,4,2,4-Seam Fastball,1,0,0,6
FF,94.2,669221,R,0,0,,,,2,2189,4,1,4-Seam Fastball,1,0,0,6
FS,88,621566,L,1,1,,,,1,1942,3,3,Split-Finger,1,0,0,6
FF,94.9,621566,L,0,1,,,,1,2347,3,2,4-Seam Fastball,1,0,0,6
FF,94.7,621566,L,0,0,,,,1,2295,3,1,4-Seam Fastball,1,0,0,6
FS,87.9,663586,R,3,2,,,,1,2068,2,11,Split-Finger,0,0,0,6
FS,87,663586,R,3,2,,,,1,1846,2,10,Split-Finger,0,0,0,6
FF,95.8,663586,R,3,2,,,,1,2309,2,9,4-Seam Fastball,0,0,0,6
FF,96,663586,R,3,2,,,,1,2355,2,8,4-Seam Fastball,0,0,0,6
FS,87.7,663586,R,3,2,,,,1,2082,2,7,Split-Finger,0,0,0,6
FS,88.9,663586,R,2,2,,,,1,1733,2,6,Split-Finger,0,0,0,6
FS,88.7,663586,R,2,2,,,,1,2018,2,5,Split-Finger,0,0,0,6
FF,96.2,663586,R,2,1,,,,1,2364,2,4,4-Seam Fastball,0,0,0,6
FS,88.2,663586,R,1,1,,,,1,2164,2,3,Split-Finger,0,0,0,6
FF,95.7,663586,R,0,1,,,,1,2274,2,2,4-Seam Fastball,0,0,0,6
FF,94.9,663586,R,0,0,,,,1,2308,2,1,4-Seam Fastball,0,0,0,6
FF,95.3,671739,L,0,2,,,,0,2163,1,3,4-Seam Fastball,0,0,0,6
FF,95.1,671739,L,0,1,,,,0,2333,1,2,4-Seam Fastball,0,0,0,6
FF,94.8,671739,L,0,0,,,,0,2206,1,1,4-Seam Fastball,0,0,0,6
FF,94.1,665966,R,0,2,,,692225,1,2263,55,3,4-Seam Fastball,1,1,2,5
FF,93.4,665966,R,0,1,,,692225,1,2240,55,2,4-Seam Fastball,1,1,2,5
FF,90.8,665966,R,0,0,,,692225,1,2229,55,1,4-Seam Fastball,1,1,2,5
FF,92.3,666152,L,0,1,,,692225,0,2350,54,2,4-Seam Fastball,1,1,2,5
FF,89.9,666152,L,0,0,,,692225,0,2085,54,1,4-Seam Fastball,1,1,2,5
FF,89.7,692225,R,0,0,,,,0,2143,53,1,4-Seam Fastball,1,1,2,5
FS,84.5,677800,L,0,0,,,,2,1952,49,1,Split-Finger,1,1,2,5
FF,91.4,596115,R,0,0,,,,1,2194,48,1,4-Seam Fastball,1,1,2,5
FF,91.4,671213,L,1,1,,,,0,2130,47,3,4-Seam Fastball,1,1,2,5
FS,83.9,671213,L,0,1,,,,0,1904,47,2,Split-Finger,1,1,2,5
FS,82.5,671213,L,0,0,,,,0,1701,47,1,Split-Finger,1,1,2,5
FF,93.7,608324,R,0,0,,646240,,2,2297,42,1,4-Seam Fastball,1,1,2,5
FS,83.9,646240,L,1,0,,,,2,1878,41,2,Split-Finger,1,1,2,5
FS,85.2,646240,L,0,0,,,,2,1910,41,1,Split-Finger,1,1,2,5
FF,94.4,680776,L,0,2,,,,1,2358,40,3,4-Seam Fastball,1,1,2,5
FF,93.3,680776,L,0,1,,,,1,2286,40,2,4-Seam Fastball,1,1,2,5
FF,92.3,680776,L,0,0,,,,1,2251,40,1,4-Seam Fastball,1,1,2,5
FF,93.1,665966,R,2,2,,,,0,2195,39,7,4-Seam Fastball,1,1,1,5
FF,93.2,665966,R,1,2,,,,0,2264,39,6,4-Seam Fastball,1,1,1,5
FS,84.3,665966,R,1,2,,,,0,2032,39,5,Split-Finger,1,1,1,5
FS,83.5,665966,R,1,2,,,,0,1976,39,4,Split-Finger,1,1,1,5
FS,84.4,665966,R,0,2,,,,0,1840,39,3,Split-Finger,1,1,1,5
FF,90.8,665966,R,0,1,,,,0,2223,39,2,4-Seam Fastball,1,1,1,5
FF,90.1,665966,R,0,0,,,,0,2129,39,1,4-Seam Fastball,1,1,1,5
FF,93,666152,L,0,0,,,,2,2177,35,1,4-Seam Fastball,1,1,1,5
FF,95.1,692225,R,2,2,,,,1,2286,34,8,4-Seam Fastball,1,1,1,5
FS,83.7,692225,R,2,2,,,,1,1780,34,7,Split-Finger,1,1,1,5
FS,83.3,692225,R,2,2,,,,1,1826,34,6,Split-Finger,1,1,1,5
FF,92.9,692225,R,2,2,,,,1,2315,34,5,4-Seam Fastball,1,1,1,5
FS,83.9,692225,R,2,1,,,,1,1831,34,4,Split-Finger,1,1,1,5
FS,83.8,692225,R,2,0,,,,1,1761,34,3,Split-Finger,1,1,1,5
FS,82.9,692225,R,1,0,,,,1,1729,34,2,Split-Finger,1,1,1,5
FF,92.1,692225,R,0,0,,,,1,2271,34,1,4-Seam Fastball,1,1,1,5
FF,93.1,677800,L,0,2,,,,0,2127,33,3,4-Seam Fastball,1,1,1,5
FF,93.2,677800,L,0,1,,,,0,2191,33,2,4-Seam Fastball,1,1,1,5
FF,91.2,677800,L,0,0,,,,0,2121,33,1,4-Seam Fastball,1,1,1,5
FF,94.6,596115,R,1,2,,646240,,2,2287,29,4,4-Seam Fastball,1,1,1,5
FF,94.5,596115,R,1,1,,646240,,2,2315,29,3,4-Seam Fastball,1,1,1,5
FF,94.9,596115,R,0,1,,646240,,2,2381,29,2,4-Seam Fastball,1,1,1,5
FS,87,596115,R,0,0,,646240,,2,2064,29,1,Split-Finger,1,1,1,5
FF,95.6,671213,L,1,2,,646240,,1,2403,28,4,4-Seam Fastball,1,1,1,5
FF,93.8,671213,L,1,1,,646240,,1,2365,28,3,4-Seam Fastball,1,1,1,5
FF,94.2,671213,L,0,1,,646240,,1,2325,28,2,4-Seam Fastball,1,1,1,5
FF,93.2,671213,L,0,0,,646240,,1,2298,28,1,4-Seam Fastball,1,1,1,5
FF,95.3,608324,R,3,2,,646240,,0,2387,27,8,4-Seam Fastball,1,1,1,5
FF,94.9,608324,R,3,2,,646240,,0,2304,27,7,4-Seam Fastball,1,1,1,5
FS,87.2,608324,R,2,2,,646240,,0,1721,27,6,Split-Finger,1,1,1,5
FS,86.1,608324,R,2,2,,646240,,0,2030,27,5,Split-Finger,1,1,1,5
FS,85.2,608324,R,2,1,,646240,,0,2003,27,4,Split-Finger,1,1,1,5
FS,86.1,608324,R,2,0,,646240,,0,1935,27,3,Split-Finger,1,1,1,5
FF,93.3,608324,R,1,0,,646240,,0,2209,27,2,4-Seam Fastball,1,1,1,5
FF,92.8,608324,R,0,0,,646240,,0,2186,27,1,4-Seam Fastball,1,1,1,5
SL,84.7,646240,L,0,1,,,,0,2124,26,2,Slider,1,1,1,5
FF,91.6,646240,L,0,0,,,,0,2265,26,1,4-Seam Fastball,1,1,1,5
FS,82.9,680776,L,2,0,,,,2,1763,22,3,Split-Finger,1,1,1,5
FS,84.8,680776,L,1,0,,,,2,1909,22,2,Split-Finger,1,1,1,5
FF,91.8,680776,L,0,0,,,,2,2222,22,1,4-Seam Fastball,1,1,1,5
FF,94.2,665966,R,1,2,,,,1,2186,21,4,4-Seam Fastball,1,1,0,5
SL,83.2,665966,R,0,2,,,,1,2271,21,3,Slider,1,1,0,5
FF,91.3,665966,R,0,1,,,,1,2148,21,2,4-Seam Fastball,1,1,0,5
FF,90.5,665966,R,0,0,,,,1,2078,21,1,4-Seam Fastball,1,1,0,5
FF,90.8,666152,L,2,1,,,,0,2201,20,4,4-Seam Fastball,1,1,0,5
FF,89.4,666152,L,2,0,,,,0,2159,20,3,4-Seam Fastball,1,1,0,5
FS,80.8,666152,L,1,0,,,,0,1918,20,2,Split-Finger,1,1,0,5
FF,90.7,666152,L,0,0,,,,0,1965,20,1,4-Seam Fastball,1,1,0,5
FF,94,692225,R,2,2,,,,2,2294,16,5,4-Seam Fastball,1,1,0,5
FS,84,692225,R,2,1,,,,2,1901,16,4,Split-Finger,1,1,0,5
FF,94,692225,R,1,1,,,,2,2210,16,3,4-Seam Fastball,1,1,0,5
FF,92.9,692225,R,1,0,,,,2,2319,16,2,4-Seam Fastball,1,1,0,5
SL,81.1,692225,R,0,0,,,,2,2243,16,1,Slider,1,1,0,5
FS,85.1,677800,L,0,2,,,,1,1744,15,3,Split-Finger,1,1,0,5
FS,84.8,677800,L,0,1,,,,1,2091,15,2,Split-Finger,1,1,0,5
FS,83,677800,L,0,0,,,,1,1820,15,1,Split-Finger,1,1,0,5
FF,92.9,596115,R,0,1,,,,0,2280,14,2,4-Seam Fastball,1,1,0,5
FF,91.2,596115,R,0,0,,,,0,2071,14,1,4-Seam Fastball,1,1,0,5
FS,85.9,671213,L,3,2,,,,2,1978,10,6,Split-Finger,1,1,0,5
FF,93.8,671213,L,2,2,,,,2,2224,10,5,4-Seam Fastball,1,1,0,5
FF,93.1,671213,L,2,1,,,,2,2186,10,4,4-Seam Fastball,1,1,0,5
FF,93.1,671213,L,1,1,,,,2,2215,10,3,4-Seam Fastball,1,1,0,5
FF,92.5,671213,L,1,0,,,,2,2166,10,2,4-Seam Fastball,1,1,0,5
FF,92.8,671213,L,0,0,,,,2,2194,10,1,4-Seam Fastball,1,1,0,5
SL,84.5,608324,R,0,1,680776,,,1,2369,9,2,Slider,0,1,0,5
FF,92.7,608324,R,0,0,680776,,,1,2230,9,1,4-Seam Fastball,0,1,0,5
FF,94.6,646240,L,3,2,680776,,,0,2309,8,6,4-Seam Fastball,0,1,0,5
FS,85.9,646240,L,2,2,680776,,,0,1839,8,5,Split-Finger,0,1,0,5
FF,93.9,646240,L,2,1,680776,,,0,2235,8,4,4-Seam Fastball,0,1,0,5
FS,84,646240,L,2,0,680776,,,0,1939,8,3,Split-Finger,0,1,0,5
FS,84.1,646240,L,1,0,,,680776,0,1977,8,2,Split-Finger,0,1,0,5
FF,92.8,646240,L,0,0,,,680776,0,2219,8,1,4-Seam Fastball,0,1,0,5
FS,84.6,680776,L,1,2,,,,0,1821,7,4,Split-Finger,0,1,0,5
FS,83.6,680776,L,1,1,,,,0,1861,7,3,Split-Finger,0,1,0,5
FF,93.1,680776,L,0,1,,,,0,2294,7,2,4-Seam Fastball,0,1,0,5
FF,92.5,680776,L,0,0,,,,0,2058,7,1,4-Seam Fastball,0,1,0,5
FF,91.8,596019,L,3,0,,,,1,2282,42,4,4-Seam Fastball,2,0,2,7
FS,84,596019,L,2,0,,,,1,1846,42,3,Split-Finger,2,0,2,7
FS,83.5,596019,L,1,0,,,,1,1923,42,2,Split-Finger,2,0,2,7
FF,92.8,596019,L,0,0,,,,1,2208,42,1,4-Seam Fastball,2,0,2,7
SL,81.5,642350,R,0,1,,,,0,2274,41,2,Slider,2,0,1,7
FF,90.3,642350,R,0,0,,,,0,2066,41,1,4-Seam Fastball,2,0,1,7
FF,95,682668,R,0,2,,,,2,2292,35,3,4-Seam Fastball,2,0,1,7
FF,94.8,682668,R,0,1,,,,2,2191,35,2,4-Seam Fastball,2,0,1,7
FF,94.3,682668,R,0,0,,,,2,2090,35,1,4-Seam Fastball,2,0,1,7
FF,94.9,620443,R,2,2,,,,1,2333,34,7,4-Seam Fastball,2,0,1,7
FS,87.5,620443,R,1,2,,,,1,2059,34,6,Split-Finger,2,0,1,7
FS,86.6,620443,R,1,2,,,,1,1863,34,5,Split-Finger,2,0,1,7
FF,95.4,620443,R,1,2,,,,1,2397,34,4,4-Seam Fastball,2,0,1,7
FF,94.3,620443,R,1,1,,,,1,2298,34,3,4-Seam Fastball,2,0,1,7
FF,92.7,620443,R,1,0,,,,1,2361,34,2,4-Seam Fastball,2,0,1,7
FF,94.7,620443,R,0,0,,,,1,2324,34,1,4-Seam Fastball,2,0,1,7
FF,92.5,668901,R,2,1,,,,0,2280,33,4,4-Seam Fastball,2,0,1,7
FS,81.5,668901,R,2,0,,,,0,1724,33,3,Split-Finger,2,0,1,7
SL,81.6,668901,R,1,0,,,,0,2284,33,2,Slider,2,0,1,7
FS,81.6,668901,R,0,0,,,,0,1728,33,1,Split-Finger,2,0,1,7
SL,83.9,516782,R,2,1,,,,2,2349,29,4,Slider,2,0,1,7
FS,86.1,516782,R,1,1,,,,2,1881,29,3,Split-Finger,2,0,1,7
FS,83.9,516782,R,1,0,,,,2,1937,29,2,Split-Finger,2,0,1,7
